localidad;estrato;valor_ant;unidades_ant;no_pago_ultimo;cluster;no_paga_sig_mes
0;4;500147,99595779966;1250,3699898944992;1;1;1
0;4;163460,11323320432;408,65028308301083;1;1;1
0;3;166210,20575167277;554,0340191722426;1;0;0
0;3;38211,01969686324;127,37006565621078;0;0;0
0;5;340901,9406497951;681,8038812995902;1;0;0
1;3;6226,849719043184;20,756165730143948;0;0;0
0;7;1971085,2446743106;5631,672127640887;1;0;1
1;3;14278,754890240754;47,595849634135845;0;0;0
1;4;311694,4189030221;779,2360472575552;1;1;0
1;5;176396,13043682135;352,7922608736427;1;0;1
1;1;57166,21937117466;285,8310968558733;0;2;0
1;1;57550,62176448821;287,75310882244105;0;2;0
1;3;86705,35962512069;289,01786541706895;0;0;0
1;3;6762,0365119246;22,540121706415334;0;0;0
1;1;28732,260639597775;143,66130319798887;0;2;0
1;7;924553,0781260319;2641,580223217234;1;0;1
1;4;474398,7750706452;1185,996937676613;1;1;1
1;4;266797,7516708676;666,9943791771691;1;1;0
1;3;135245,8384796147;450,81946159871563;1;0;0
1;1;61139,97092485871;305,69985462429355;0;2;0
1;3;60117,94073444644;200,39313578148813;0;0;0
1;4;123419,23841293388;308,5480960323347;0;1;0
1;3;190577,9787067332;635,259929022444;1;0;1
1;1;191328,0196763785;956,6400983818925;1;2;1
0;3;49998,9980415796;166,66332680526534;0;0;0
1;5;191433,3683461125;382,866736692225;1;0;1
0;3;15356,751381371407;51,189171271238024;0;0;0
1;4;123419,23841293388;308,5480960323347;0;1;0
0;3;64303,904095885235;214,34634698628412;0;0;0
1;4;285542,0779921758;713,8551949804396;1;1;0
1;2;37775,8059523881;188,8790297619405;0;3;0
0;2;87303,5257889283;436,5176289446415;0;3;0
1;3;72916,4644439673;243,05488147989098;0;0;0
0;2;61709,61920646694;308,5480960323347;0;3;0
0;4;200566,89484884177;501,4172371221044;1;1;1
1;4;240089,99330629123;600,224983265728;1;1;1
1;3;114243,23738458795;380,81079128195984;0;0;0
0;2;72991,09094245425;364,9554547122712;0;3;0
0;3;87321,87231484105;291,07290771613685;0;0;0
1;3;85784,89999298466;285,9496666432822;0;0;0
1;2;76763,29429395589;383,8164714697794;0;3;0
0;3;52432,134979867944;174,77378326622647;0;0;0
0;3;76122,92026044407;253,74306753481355;0;0;0
1;4;209327,15306806582;523,3178826701645;1;1;1
1;1;15544,965398448125;77,72482699224062;0;2;0
0;2;22613,77827036047;113,06889135180236;0;3;0
0;3;102435,94518219499;341,4531506073166;0;0;0
1;5;310310,43260117533;620,6208652023506;1;0;0
1;4;123419,23841293388;308,5480960323347;0;1;0
1;3;82889,7013458987;276,299004486329;0;0;0
1;3;79653,16451503072;265,5105483834357;0;0;0
1;2;43198,732694756196;215,993663473781;0;3;0
1;4;529130,2520797391;1322,8256301993479;1;1;1
1;5;173661,30035539644;347,32260071079287;1;0;1
0;2;73222,71814936318;366,11359074681593;0;3;0
1;1;106449,50631094907;532,2475315547454;0;2;0
1;5;244761,72147054365;489,5234429410873;1;0;1
1;1;99801,54319644101;499,007715982205;0;2;0
0;1;95111,32282628532;475,5566141314266;0;2;0
1;2;62077,22806838565;310,38614034192824;0;3;0
0;4;89446,73232430783;223,61683081076959;0;1;0
0;3;89924,46604127978;299,7482201375993;0;0;0
0;1;88518,43288293142;442,5921644146571;0;2;0
1;3;174378,85528878318;581,2628509626106;1;0;1
0;1;61709,61920646694;308,5480960323347;0;2;0
1;2;68745,2802963221;343,72640148161054;0;3;0
0;1;64291,59125457766;321,4579562728883;0;2;0
1;3;66283,40486724903;220,9446828908301;0;0;0
0;4;79536,46663229728;198,8411665807432;0;1;0
0;2;61709,61920646694;308,5480960323347;0;3;0
1;4;123419,23841293388;308,5480960323347;0;1;0
1;3;39045,98281557043;130,15327605190143;0;0;0
0;4;123419,23841293388;308,5480960323347;0;1;0
0;3;97988,08941291916;326,62696470973054;0;0;0
1;2;61709,61920646694;308,5480960323347;0;3;0
0;5;171262,55582711118;342,52511165422237;1;0;1
0;3;125117,30402343905;417,05768007813015;0;0;0
1;3;113246,69798702869;377,4889932900956;0;0;0
0;3;93277,24573150891;310,924152438363;0;0;0
1;3;163955,18430060093;546,5172810020031;1;0;1
0;4;127420,93508489092;318,5523377122273;1;1;0
1;5;260224,93191224657;520,4498638244931;1;0;0
1;7;107991,83361131714;308,5480960323347;0;0;0
1;7;107991,83361131714;308,5480960323347;0;0;0
1;2;61709,61920646694;308,5480960323347;0;3;0
0;4;123419,23841293388;308,5480960323347;0;1;0
0;2;58908,66103432834;294,5433051716417;0;3;0
1;4;120273,77570707168;300,6844392676792;0;1;0
1;1;47801,482448712355;239,0074122435618;0;2;0
0;2;65006,9783834001;325,0348919170005;0;3;0
1;2;40479,41753417945;202,39708767089724;0;3;0
1;1;97792,9185227434;488,96459261371706;0;2;0
1;2;46080,88929200426;230,40444646002132;0;3;0
1;5;1417,707573450258;2,835415146900516;0;0;0
0;2;69306,88909148598;346,5344454574299;0;3;0
1;5;154274,04801616733;308,5480960323347;1;0;0
1;4;240073,12381209145;600,1828095302286;1;1;1
1;4;218645,71612699082;546,6142903174771;1;1;1
1;1;88105,99069415788;440,5299534707894;0;2;0
1;4;123419,23841293388;308,5480960323347;0;1;0
1;1;14442,955526264985;72,21477763132492;0;2;0
0;5;339551,0973561692;679,1021947123384;1;0;0
1;2;100006,40463294003;500,03202316470015;0;3;0
1;1;27811,45185940032;139,0572592970016;0;2;0
1;4;113085,11953859802;282,71279884649505;0;1;0
0;7;2683700,6672471906;7667,716192134831;1;0;1
0;1;67393,17587043648;336,9658793521824;0;2;0
1;3;60323,845683586034;201,07948561195346;0;0;0
0;3;77734,50928928141;259,1150309642714;0;0;0
1;2;33064,340407280164;165,3217020364008;0;3;0
0;5;159787,93969298288;319,5758793859658;1;0;1
0;7;3833772,0927001815;10953,634550571947;1;0;1
0;3;54933,74278569878;183,11247595232925;0;0;0
1;2;110315,88734852138;551,579436742607;0;3;0
0;2;53518,13069063214;267,5906534531607;0;3;0
0;4;80033,58234587863;200,08395586469658;0;1;0
0;5;355143,6179756696;710,2872359513392;1;0;0
1;1;78330,89438480976;391,6544719240488;0;2;0
0;1;178596,6120074247;892,9830600371234;1;2;1
0;3;39706,998251845565;132,35666083948522;0;0;0
1;3;149587,31861504828;498,62439538349423;1;0;0
1;5;252419,98568575515;504,8399713715103;1;0;0
1;4;91207,34952141665;228,0183738035416;0;1;0
1;1;122203,20881576481;611,016044078824;0;2;0
0;1;71518,69732646196;357,5934866323098;0;2;0
1;5;425320,51941238885;850,6410388247778;1;0;1
1;4;138871,85026718504;347,1796256679626;1;1;0
1;3;105253,01792714071;350,843393090469;0;0;0
0;3;2489,3800821364775;8,297933607121593;0;0;0
0;4;123419,23841293388;308,5480960323347;0;1;0
1;2;23826,010711056835;119,13005355528418;0;3;0
1;3;92802,25648139606;309,3408549379869;0;0;0
1;5;289153,10427018575;578,3062085403715;1;0;0
0;2;204734,84600838335;1023,6742300419168;1;3;1
1;4;259446,265597213;648,6156639930325;1;1;1
1;3;144110,83185296328;480,36943950987757;1;0;0
1;3;35347,65708430136;117,82552361433787;0;0;0
1;3;130833,82538000659;436,11275126668863;1;0;0
0;4;211664,15552263957;529,1603888065989;1;1;1
0;3;124229,31431261629;414,0977143753876;0;0;0
0;1;64953,96770858758;324,7698385429379;0;2;0
1;4;224664,19660914154;561,6604915228538;1;1;1
0;1;107974,83814460786;539,8741907230393;0;2;0
0;2;104486,19252272269;522,4309626136135;0;3;0
1;4;262897,01314835856;657,2425328708964;1;1;0
1;3;96651,6108633932;322,1720362113107;0;0;0
0;2;49291,72421437834;246,45862107189168;0;3;0
1;3;35698,02517486682;118,99341724955607;0;0;0
0;3;29604,820042509513;98,68273347503171;0;0;0
1;5;83776,15405373868;167,55230810747736;0;0;0
0;5;187767,2574855207;375,5345149710414;1;0;1
1;5;227844,44184705138;455,68888369410274;1;0;1
0;3;48955,12452231217;163,18374840770724;0;0;0
1;4;16535,159303155888;41,33789825788972;0;1;0
0;4;123419,23841293388;308,5480960323347;0;1;0
1;1;43366,62049462397;216,83310247311982;0;2;0
1;1;73768,117822233;368,84058911116506;0;2;0
0;5;84419,38805074948;168,83877610149895;0;0;0
0;3;10804,902220085629;36,01634073361876;0;0;0
1;1;101119,20136496366;505,59600682481835;0;2;0
1;5;154274,04801616733;308,5480960323347;1;0;0
1;1;79265,03445024522;396,3251722512261;0;2;0
1;2;76535,09095261336;382,6754547630668;0;3;0
1;4;124668,37700435132;311,6709425108783;0;1;0
0;7;107991,83361131714;308,5480960323347;0;0;0
0;5;133586,86835852484;267,1737367170497;1;0;0
1;2;61709,61920646694;308,5480960323347;0;3;0
0;3;73199,73721640262;243,99912405467538;0;0;0
1;2;136582,58493895296;682,9129246947648;1;3;0
0;1;32150,833324057436;160,75416662028718;0;2;0
1;2;15129,860458993533;75,64930229496767;0;3;0
0;3;116176,68181135863;387,2556060378621;0;0;0
1;3;46716,272671832805;155,72090890610934;0;0;0
0;4;5308,310973496532;13,27077743374133;0;1;0
1;4;185025,01485962106;462,5625371490527;1;1;1
1;1;14498,06416446827;72,49032082234135;0;2;0
0;3;94010,60066108119;313,36866887027065;0;0;0
1;2;88914,59659930173;444,57298299650864;0;3;0
1;3;147239,47727392835;490,7982575797612;1;0;0
0;2;119461,72741307232;597,3086370653616;0;3;0
0;4;164593,61809392582;411,4840452348146;1;1;1
0;1;26037,874470469113;130,18937235234557;0;2;0
0;2;65546,4193444105;327,7320967220525;0;3;0
1;3;151466,68201547564;504,88894005158545;1;0;0
0;1;20449,710274790534;102,24855137395267;0;2;0
1;3;127507,81067637466;425,02603558791554;1;0;0
0;1;38963,01058384089;194,81505291920445;0;2;0
0;2;6375,858213471258;31,87929106735629;0;3;0
0;4;123419,23841293388;308,5480960323347;0;1;0
1;3;52735,163180335214;175,78387726778405;0;0;0
0;3;114096,47240427507;380,3215746809169;0;0;0
0;2;45934,87494482259;229,67437472411297;0;3;0
1;1;41546,26008773574;207,73130043867872;0;2;0
0;3;118253,90892344202;394,1796964114734;0;0;0
1;2;110161,75875775598;550,8087937887799;0;3;0
1;2;14589,392748697077;72,94696374348538;0;3;0
0;3;25339,395179144474;84,46465059714825;0;0;0
1;7;107991,83361131714;308,5480960323347;0;0;0
1;4;76580,28927065508;191,4507231766377;0;1;0
1;3;115260,1605279752;384,20053509325066;0;0;0
1;4;123419,23841293388;308,5480960323347;0;1;0
0;3;146362,94905038644;487,87649683462143;1;0;0
1;3;111546,10004714852;371,82033349049505;0;0;0
1;5;394932,0200360768;789,8640400721536;1;0;1
1;5;154274,04801616733;308,5480960323347;1;0;1
1;2;98343,32909219815;491,7166454609908;0;3;0
1;5;262015,65961027006;524,0313192205401;1;0;0
1;1;82097,72055964908;410,48860279824544;0;2;0
1;3;161461,42331822525;538,2047443940842;1;0;1
0;2;108857,31201169042;544,2865600584521;0;3;0
1;4;496964,37353767717;1242,4109338441929;1;1;1
1;3;102262,22363907442;340,8740787969147;0;0;0
1;2;10988,61576265939;54,94307881329695;0;3;0
1;3;91807,07042495596;306,02356808318655;0;0;0
0;4;299740,70569778373;749,3517642444593;1;1;0
1;1;128389,64226661455;641,9482113330728;1;2;0
1;4;60321,08345436128;150,8027086359032;0;1;0
0;2;62197,232114858874;310,9861605742944;0;3;0
1;2;133688,61688130174;668,4430844065087;1;3;0
1;4;331118,7653438809;827,7969133597023;1;1;0
0;3;38839,46866186767;129,4648955395589;0;0;0
0;1;64656,81293743506;323,2840646871753;0;2;0
1;4;207522,08120298;518,80520300745;1;1;1
1;2;192830,81661208897;964,1540830604448;1;3;1
1;3;99341,31325128864;331,1377108376288;0;0;0
1;2;61709,61920646694;308,5480960323347;0;3;0
1;2;38287,410726608614;191,43705363304306;0;3;0
1;2;133905,8679338573;669,5293396692866;1;3;0
0;3;156060,93497688277;520,2031165896092;1;0;1
1;1;106795,89991563681;533,979499578184;0;2;0
0;1;94422,13115732404;472,1106557866202;0;2;0
0;1;127116,49789630785;635,5824894815393;0;2;0
1;3;68736,23608446805;229,12078694822685;0;0;0
0;2;13542,006569567928;67,71003284783964;0;3;0
0;2;61709,61920646694;308,5480960323347;0;3;0
1;3;118070,87983862989;393,56959946209963;0;0;0
0;1;112580,32416252936;562,9016208126468;0;2;0
1;1;54873,75947644012;274,3687973822006;0;2;0
0;5;293563,56938133616;587,1271387626723;1;0;0
0;1;61721,710526182644;308,6085526309132;0;2;0
1;3;138146,72281742335;460,4890760580778;1;0;0
1;4;499028,5458781951;1247,5713646954878;1;1;1
1;3;102705,67313209531;342,352243773651;0;0;0
0;3;109313,76335934881;364,37921119782936;0;0;0
0;2;81157,87569463109;405,78937847315547;0;3;0
1;2;46492,47262742487;232,46236313712433;0;3;0
0;3;72802,81163893132;242,67603879643772;0;0;0
1;3;103905,70042835227;346,35233476117423;0;0;0
0;1;43144,38978928149;215,72194894640748;0;2;0
1;3;27757,062995774588;92,52354331924863;0;0;0
1;3;75862,63989123268;252,87546630410895;0;0;0
0;4;123419,23841293388;308,5480960323347;0;1;0
0;3;74244,91026394711;247,48303421315705;0;0;0
1;3;145097,52205707677;483,65840685692257;1;0;0
0;4;491999,6739595763;1229,9991848989407;1;1;1
0;3;94984,70314527318;316,6156771509106;0;0;0
0;3;136577,9418274257;455,259806091419;1;0;0
1;2;140431,64263759123;702,1582131879561;1;3;0
0;4;123419,23841293388;308,5480960323347;0;1;0
0;5;133838,78133998878;267,67756267997754;1;0;0
1;3;80818,90100019336;269,39633666731123;0;0;0
1;3;159334,8188537861;531,1160628459537;1;0;0
1;3;72287,57305366847;240,9585768455616;0;0;0
1;3;128087,88518428542;426,9596172809514;1;0;0
1;1;107710,52758177162;538,5526379088581;0;2;0
1;3;81165,24974911376;270,55083249704586;0;0;0
0;3;61572,81075389663;205,24270251298876;0;0;0
0;4;281017,84127162065;702,5446031790516;1;1;0
1;3;73446,43955062944;244,8214651687648;0;0;0
0;7;107991,83361131714;308,5480960323347;0;0;0
0;4;6283,1051183821955;15,707762795955489;0;1;0
1;4;159807,38437829452;399,5184609457363;1;1;1
0;4;284151,4156094244;710,3785390235611;1;1;0
1;2;9713,882335339269;48,56941167669635;0;3;0
1;4;81328,47054506521;203,32117636266304;0;1;0
0;2;101273,88773851476;506,36943869257385;0;3;0
0;4;327470,12043738586;818,6753010934647;1;1;0
0;2;61746,08655999914;308,7304327999957;0;3;0
1;1;78125,56560849924;390,6278280424962;0;2;0
1;5;154274,04801616733;308,5480960323347;1;0;0
0;2;48509,206894297626;242,54603447148813;0;3;0
1;1;83154,46233881246;415,7723116940623;0;2;0
1;3;79329,29824153832;264,4309941384611;0;0;0
1;2;60349,01938569079;301,74509692845396;0;3;0
0;4;248489,24039324894;621,2231009831223;1;1;0
0;2;40370,78789254965;201,85393946274826;0;3;0
1;5;154274,04801616733;308,5480960323347;1;0;1
1;3;80154,03755157485;267,18012517191613;0;0;0
0;3;119611,59526316551;398,70531754388503;0;0;0
1;3;14062,828856094868;46,87609618698289;0;0;0
0;2;44963,067958041414;224,81533979020708;0;3;0
1;7;4395507,018722561;12558,59148206446;1;0;1
1;4;346113,0048729833;865,2825121824583;1;1;0
1;1;14793,339626001318;73,96669813000659;0;2;0
0;4;123419,23841293388;308,5480960323347;0;1;0
1;3;54045,201366663;180,15067122221;0;0;0
1;3;130644,55047840874;435,4818349280291;1;0;0
1;4;56476,79974871216;141,1919993717804;0;1;0
1;4;169041,2653628384;422,60316340709596;1;1;1
1;2;69131,51068956498;345,6575534478249;0;3;0
1;3;70985,0211124794;236,616737041598;0;0;0
1;3;14727,065774712304;49,09021924904101;0;0;0
1;4;123419,23841293388;308,5480960323347;0;1;0
0;2;57507,81137796596;287,5390568898298;0;3;0
0;3;19577,40113835847;65,25800379452824;0;0;0
1;3;105393,92200272258;351,3130733424086;0;0;0
1;4;123419,23841293388;308,5480960323347;0;1;0
0;4;175338,35753064253;438,34589382660636;1;1;1
1;1;54225,355540727556;271,1267777036378;0;2;0
0;4;45852,17716898577;114,63044292246443;0;1;0
0;5;191198,66337868816;382,39732675737633;1;0;1
1;2;6818,09202450512;34,0904601225256;0;3;0
0;2;18595,05738208266;92,9752869104133;0;3;0
1;2;84031,94612390854;420,15973061954264;0;3;0
0;4;123419,23841293388;308,5480960323347;0;1;0
0;5;56941,41725262233;113,88283450524466;0;0;0
0;4;123419,23841293388;308,5480960323347;0;1;0
0;1;45552,566354989794;227,76283177494898;0;2;0
1;2;61709,61920646694;308,5480960323347;0;3;0
0;3;125194,01327910293;417,3133775970098;0;0;0
1;4;123419,23841293388;308,5480960323347;0;1;0
0;2;5305,493698590203;26,527468492951016;0;3;0
1;4;85106,1219535432;212,765304883858;0;1;0
1;3;51596,874284920326;171,98958094973443;0;0;0
1;4;123419,23841293388;308,5480960323347;0;1;0
0;4;143553,57173843947;358,8839293460987;1;1;0
1;5;107303,04344840764;214,60608689681527;0;0;0
0;1;93354,3754776136;466,771877388068;0;2;0
1;4;338588,707777078;846,471769442695;1;1;0
0;2;67146,81777154385;335,73408885771926;0;3;0
0;2;43594,25973447096;217,97129867235478;0;3;0
1;4;335523,040102683;838,8076002567076;1;1;0
0;1;38482,75179131973;192,41375895659866;0;2;0
0;3;46527,12382895013;155,09041276316708;0;0;0
1;2;37065,70587238709;185,32852936193544;0;3;0
1;3;45043,07601647843;150,14358672159477;0;0;0
1;3;69209,93377476686;230,69977924922287;0;0;0
1;1;71574,70630242676;357,8735315121338;0;2;0
1;3;107180,49824806562;357,2683274935521;0;0;0
0;4;342295,07888845995;855,7376972211498;1;1;0
1;4;89941,16549579853;224,85291373949633;0;1;0
0;2;61709,61920646694;308,5480960323347;0;3;0
0;1;61709,61920646694;308,5480960323347;0;2;0
0;1;36245,86967909947;181,22934839549737;0;2;0
1;3;19669,921527006612;65,56640509002204;0;0;0
1;3;69015,27864463582;230,05092881545272;0;0;0
1;3;70957,65831921404;236,52552773071346;0;0;0
0;3;195450,8776791771;651,502925597257;1;0;1
1;2;61709,61920646694;308,5480960323347;0;3;0
1;3;61402,3768700676;204,674589566892;0;0;0
0;3;57683,20743711948;192,2773581237316;0;0;0
1;4;285066,103556676;712,6652588916901;1;1;0
1;4;123419,23841293388;308,5480960323347;0;1;0
0;3;81103,84355854029;270,3461451951343;0;0;0
1;1;47200,516473653566;236,00258236826784;0;2;0
1;2;108516,21053192575;542,5810526596288;0;3;0
0;4;494050,33812380035;1235,1258453095008;1;1;1
1;3;38294,88976222219;127,64963254074064;0;0;0
1;2;10976,086293156015;54,88043146578008;0;3;0
1;3;125903,83417484068;419,6794472494689;0;0;0
1;1;67099,56472908132;335,4978236454066;0;2;0
1;2;135972,95461037706;679,8647730518853;1;3;0
1;5;77853,0853435717;155,7061706871434;0;0;0
1;1;23771,49674448177;118,85748372240886;0;2;0
1;4;303265,7792829279;758,1644482073198;1;1;1
0;4;83367,52770483369;208,4188192620842;0;1;0
1;2;61000,53453941814;305,0026726970907;0;3;0
1;3;80455,21943436877;268,18406478122927;0;0;0
1;5;158117,63811036645;316,2352762207329;1;0;0
1;5;300774,4326270436;601,5488652540872;1;0;0
1;3;23593,829130910766;78,64609710303588;0;0;0
0;2;61709,61920646694;308,5480960323347;0;3;0
1;1;52095,091341747204;260,47545670873603;0;2;0
0;2;84942,16421784188;424,7108210892094;0;3;0
1;1;5109,734059351047;25,548670296755233;0;2;0
1;1;85525,48046599759;427,62740232998794;0;2;0
0;3;78062,78479235698;260,20928264118993;0;0;0
0;3;59767,839088842244;199,2261302961408;0;0;0
0;4;232955,41070342984;582,3885267585746;1;1;1
1;3;67357,46330422761;224,52487768075872;0;0;0
0;2;56799,89530425943;283,99947652129714;0;3;0
1;4;55061,87709440169;137,65469273600422;0;1;0
1;5;154274,04801616733;308,5480960323347;1;0;1
0;4;123419,23841293388;308,5480960323347;0;1;0
1;4;31512,34476774016;78,7808619193504;0;1;0
1;4;354614,3966258138;886,5359915645345;1;1;0
0;4;389913,88561938005;974,78471404845;1;1;0
1;2;80501,99820946206;402,50999104731034;0;3;0
0;3;59760,35105411539;199,20117018038462;0;0;0
1;2;56556,02481980976;282,7801240990488;0;3;0
1;1;53630,60093685035;268,15300468425175;0;2;0
1;3;143633,93184509125;478,7797728169709;1;0;0
0;3;63838,05216497547;212,79350721658489;0;0;0
1;1;88870,06606483665;444,35033032418323;0;2;0
0;2;102561,27873858232;512,8063936929116;0;3;0
1;2;61709,61920646694;308,5480960323347;0;3;0
0;2;85764,68422306194;428,82342111530966;0;3;0
1;3;94092,82823061706;313,6427607687235;0;0;0
1;2;33778,666447422984;168,89333223711492;0;3;0
1;2;79307,28025534141;396,53640127670707;0;3;0
1;4;309815,26671678264;774,5381667919567;1;1;0
1;4;327561,02052584745;818,9025513146186;1;1;0
0;3;86698,74157413466;288,9958052471155;0;0;0
0;4;52342,49914176592;130,8562478544148;0;1;0
1;3;62494,532722038326;208,3151090734611;0;0;0
1;3;110009,86314530774;366,6995438176925;0;0;0
1;4;81758,9822794369;204,39745569859224;0;1;0
1;2;53537,27664066596;267,6863832033298;0;3;0
0;2;2676,523003251839;13,382615016259194;0;3;0
1;1;96481,8245552809;482,4091227764045;0;2;0
1;4;102226,56015775181;255,56640039437954;0;1;0
1;4;123419,23841293388;308,5480960323347;0;1;0
1;5;307822,39081078157;615,6447816215631;1;0;0
1;3;143593,66261418827;478,64554204729427;1;0;0
1;3;79241,65133391682;264,13883777972273;0;0;0
1;2;49119,28138674405;245,59640693372023;0;3;0
1;3;69923,78858780366;233,0792952926789;0;0;0
1;2;87476,4891575402;437,382445787701;0;3;0
1;5;112388,38128825919;224,77676257651837;0;0;0
0;2;119258,09681182945;596,2904840591473;0;3;0
1;3;17475,410024944133;58,25136674981377;0;0;0
0;3;107602,8822259688;358,67627408656267;0;0;0
1;5;68196,45088910183;136,39290177820368;0;0;0
1;3;109940,55920308479;366,4685306769493;0;0;0
1;1;73446,64293829023;367,2332146914511;0;2;0
1;4;155159,5415947519;387,8988539868798;1;1;1
1;2;46679,51671297591;233,39758356487954;0;3;0
